,summoner_a,summoner_b,position,win_rate,lane_kill_rate,kda,kill_participate,damage
65,克黎思妲,亞菲利歐,3,0.4582,0.5313,0.5030425963488844,0.5089285714285714,0.45770635873591703
66,克黎思妲,伊澤瑞爾,3,0.49350000000000005,0.535,0.4564393939393939,0.4965104685942173,0.44393153895319937
67,克黎思妲,凱特琳,3,0.45130000000000003,0.522,0.4654832347140039,0.4944275582573455,0.4534660067191547
68,克黎思妲,凱莎,3,0.4972,0.5036,0.4704724409448819,0.4990118577075099,0.48379835627911844
69,克黎思妲,剎雅,3,0.506,0.4919,0.4534412955465587,0.4861111111111111,0.4758624222091326
70,克黎思妲,卡莎碧雅,3,0.4779,0.5075999999999999,0.4830508474576271,0.513,0.47864439499155426
71,克黎思妲,吉茵珂絲,3,0.4783,0.5705,0.48155339805825237,0.48825831702544037,0.47412543986752226
72,克黎思妲,圖奇,3,0.47009999999999996,0.42950000000000005,0.4168336673346693,0.4680851063829787,0.44837048909611926
73,克黎思妲,好運姐,3,0.48979999999999996,0.4817,0.4508196721311475,0.4767676767676768,0.4643593675638517
74,克黎思妲,寇格魔,3,0.4679,0.4857,0.48049281314168385,0.47512195121951223,0.4193093727977449
75,克黎思妲,崔絲塔娜,3,0.5734,0.44909999999999994,0.47023809523809523,0.4878993223620523,0.48093331928789634
76,克黎思妲,希格斯,3,0.5818,0.5714,0.537037037037037,0.5209825997952917,0.45111507194713735
77,克黎思妲,希維爾,3,0.54,0.48369999999999996,0.47572815533980584,0.49656526005888124,0.48417000151967987
78,克黎思妲,斯溫,3,0.5507,0.49079999999999996,0.45090180360721444,0.47099311701081614,0.4912401331169724
79,克黎思妲,星朵拉,3,0.5686,0.5133,0.46975806451612906,0.4980276134122288,0.4965990023740297
80,克黎思妲,汎,3,0.4667,0.5221,0.48625792811839313,0.5070140280561122,0.4879051259228232
81,克黎思妲,法洛士,3,0.4854,0.5007,0.443762781186094,0.4789156626506025,0.43957155454121066
82,克黎思妲,燼,3,0.48380000000000006,0.4972,0.4328358208955224,0.4797230464886251,0.4863892899330621
83,克黎思妲,犽宿,3,0.4658,0.433,0.47032967032967027,0.4845771144278607,0.47860792708189476
84,克黎思妲,艾希,3,0.46130000000000004,0.4833,0.43917525773195876,0.4819159335288367,0.47312416226714443
85,克黎思妲,路西恩,3,0.5267000000000001,0.4796,0.4745417515274949,0.49698795180722893,0.4823284274938018
86,克黎思妲,達瑞文,3,0.5097,0.5121,0.5345911949685535,0.49853372434017595,0.45787428814732023
87,凱特琳,亞菲利歐,3,0.4997,0.5215,0.5303326810176126,0.5083682008368201,0.49693808119755045
88,凱特琳,伊澤瑞爾,3,0.493,0.5124,0.4640883977900553,0.4936575052854123,0.46603383851277647
89,凱特琳,克黎思妲,3,0.5487,0.478,0.534516765285996,0.5055724417426546,0.5465339932808453
90,凱特琳,凱莎,3,0.5186999999999999,0.47369999999999995,0.4846743295019157,0.4968814968814969,0.5151267166202081
91,凱特琳,剎雅,3,0.5455,0.4733,0.5154440154440154,0.5005393743257821,0.5155281101247909
92,凱特琳,劫,3,0.44229999999999997,0.41350000000000003,0.38204592901878914,0.45645645645645644,0.41076534903280065
93,凱特琳,卡莎碧雅,3,0.4683,0.42,0.4801587301587301,0.4874476987447699,0.5077151702786378
94,凱特琳,吉茵珂絲,3,0.49840000000000007,0.5201,0.4867924528301886,0.48851774530271397,0.5091888304660779
95,凱特琳,圖奇,3,0.5259,0.4178,0.46257197696737046,0.4743083003952569,0.4888438623151699
96,凱特琳,好運姐,3,0.5005,0.46740000000000004,0.4671814671814672,0.4840764331210191,0.5033159639981052
97,凱特琳,寇格魔,3,0.528,0.5379999999999999,0.5485148514851486,0.49446122860020136,0.46963837438089423
98,凱特琳,崔絲塔娜,3,0.5567000000000001,0.4569,0.49000000000000005,0.4963273871983211,0.5244785128602334
99,凱特琳,希格斯,3,0.5259,0.5304,0.5229885057471264,0.4977064220183487,0.449690905154788
100,凱特琳,希維爾,3,0.4979,0.5108,0.4701627486437613,0.4884453781512605,0.4965814320418743
101,凱特琳,斯溫,3,0.521,0.3649,0.4363295880149813,0.4786821705426357,0.5052915845558719
102,凱特琳,星朵拉,3,0.4706,0.4008,0.48261758691206547,0.503711558854719,0.49519165343615335
103,凱特琳,汎,3,0.49960000000000004,0.5022,0.5113871635610766,0.5100316789862724,0.5393214812514556
104,凱特琳,法洛士,3,0.4723,0.4103,0.4367588932806324,0.46744930629669157,0.44883518126323657
105,凱特琳,漢默丁格,3,0.434,0.3973,0.5121495327102804,0.4988814317673378,0.45866041883046305
106,凱特琳,燼,3,0.5027,0.43060000000000004,0.4402173913043479,0.4749232343909929,0.5026239067055394
107,凱特琳,犽宿,3,0.4733,0.45549999999999996,0.5097613882863341,0.49781659388646293,0.51047548078301
108,凱特琳,艾希,3,0.4817,0.4683,0.46124031007751937,0.4819773429454171,0.5192183809319304
109,凱特琳,路西恩,3,0.5282,0.45539999999999997,0.4930417495029822,0.49894736842105264,0.5251181202911506
110,凱特琳,達瑞文,3,0.5163,0.5057,0.5316973415132924,0.5094339622641509,0.49985367281240856
111,凱莎,亞菲利歐,3,0.4656,0.5181,0.5215686274509804,0.5010162601626016,0.4707916889194069
112,凱莎,伊澤瑞爾,3,0.4803,0.5253,0.4852941176470589,0.4984740590030519,0.4589379870281368
113,凱莎,伊瑞莉雅,3,0.6324000000000001,0.46990000000000004,0.5916666666666667,0.49851337958374625,0.5439495268138801
114,凱莎,克黎思妲,3,0.5028,0.4964,0.5295275590551181,0.5009881422924901,0.5162016437208815
115,凱莎,凱特琳,3,0.48130000000000006,0.5263,0.5153256704980843,0.5031185031185031,0.48487328337979185
116,凱莎,剎雅,3,0.4656,0.45549999999999996,0.4705882352941177,0.49441624365482234,0.48758738235802684
117,凱莎,劫,3,0.43270000000000003,0.43,0.418103448275862,0.45643564356435645,0.4087356214564036
118,凱莎,卡莎碧雅,3,0.4475,0.4742,0.48727984344422703,0.5040241448692153,0.5033597133044647
119,凱莎,吉茵珂絲,3,0.4754,0.5428000000000001,0.5018450184501846,0.49058473736372643,0.4924107030483047
120,凱莎,圖奇,3,0.4729,0.4387,0.44970414201183423,0.4686888454011742,0.46179149176424383
121,凱莎,塔莉雅,3,0.5357000000000001,0.384,0.42335766423357657,0.45107632093933464,0.4520271420580295
122,凱莎,好運姐,3,0.4894,0.4788,0.48747591522157996,0.4873096446700508,0.486198243412798
123,凱莎,姍娜,3,0.5088,0.46990000000000004,0.4394213381555154,0.4622178606476938,0.5160303760723635
124,凱莎,寇格魔,3,0.3996,0.44659999999999994,0.47609561752988055,0.48093841642228735,0.4253215077605321
125,凱莎,崔絲塔娜,3,0.5249,0.4781,0.5059055118110236,0.4974924774322969,0.5147354407580464
126,凱莎,希格斯,3,0.5353,0.5643,0.5,0.498371335504886,0.4466488059494665
127,凱莎,希維爾,3,0.46630000000000005,0.5114,0.4843462246777164,0.4883485309017224,0.48848158312142803
128,凱莎,庫奇,3,0.4375,0.5039,0.4396887159533074,0.4759414225941423,0.4826637036288795
129,凱莎,斯溫,3,0.4587,0.4,0.4267161410018553,0.46899224806201556,0.49149911816578484
130,凱莎,星朵拉,3,0.4875,0.4656,0.5031446540880503,0.507103825136612,0.49110529408622255
131,凱莎,汎,3,0.4571,0.5183,0.5122448979591836,0.5112016293279023,0.5106377511691248
132,凱莎,法洛士,3,0.4767,0.44670000000000004,0.46093750000000006,0.47741273100616016,0.45307772494978515
133,凱莎,漢默丁格,3,0.5590999999999999,0.40850000000000003,0.5387523629489603,0.48307692307692307,0.412026827327498
134,凱莎,燼,3,0.46950000000000003,0.48009999999999997,0.4513761467889908,0.48200000000000004,0.49704628345405044
135,凱莎,犽宿,3,0.5056,0.4579,0.5251046025104603,0.503960396039604,0.5164632378140406
136,凱莎,艾希,3,0.469,0.4826,0.47826086956521735,0.48493975903614456,0.5018578286458192
137,凱莎,茂凱,3,0.3889,0.4365,0.43761996161228406,0.5124378109452736,0.5924483712436555
138,凱莎,路西恩,3,0.4994,0.4547,0.4873294346978558,0.49543147208121824,0.4985751328592334
139,凱莎,達瑞文,3,0.4647,0.49439999999999995,0.5219123505976097,0.5039920159680639,0.4730028955884858
140,凱莎,鏡爪,3,0.5224,0.4304,0.4940239043824702,0.46883988494726747,0.4887850036845984
141,剎雅,亞菲利歐,3,0.5062,0.5947,0.5657370517928287,0.5192507804370448,0.4887278978388998
142,剎雅,伊澤瑞爾,3,0.4855,0.5302,0.46983546617915906,0.4932502596053998,0.45327188940092167
143,剎雅,克黎思妲,3,0.494,0.5081,0.5465587044534412,0.5138888888888888,0.5241375777908674
144,剎雅,凱特琳,3,0.4545,0.5267000000000001,0.48455598455598453,0.49946062567421795,0.48447188987520906
145,剎雅,凱莎,3,0.5344,0.5445,0.5294117647058824,0.5055837563451776,0.5124126176419732
146,剎雅,吉茵珂絲,3,0.44930000000000003,0.5499,0.473394495412844,0.4815184815184816,0.49067031741202716
147,剎雅,好運姐,3,0.4911,0.5185,0.5115830115830116,0.49948078920041533,0.5016368932539376
148,剎雅,崔絲塔娜,3,0.5556,0.5053,0.5593561368209256,0.5239107332624867,0.5357113660517209
149,剎雅,希維爾,3,0.5221,0.5292,0.5065176908752328,0.4855072463768116,0.5052591366356807
150,剎雅,汎,3,0.502,0.5658,0.5360824742268042,0.515215110178384,0.5218648925819769
151,剎雅,法洛士,3,0.4283,0.45799999999999996,0.44354838709677424,0.464475079533404,0.4420070795545565
152,剎雅,燼,3,0.4461,0.41850000000000004,0.4197080291970802,0.4686234817813765,0.48316803011655685
153,剎雅,犽宿,3,0.5,0.5819,0.5527950310559006,0.5227502527805864,0.525200633139874
154,剎雅,艾希,3,0.4622,0.4935,0.4771371769383698,0.48423194303153605,0.5129291845493562
155,剎雅,路西恩,3,0.5302,0.5224,0.5308880308880309,0.5056642636457261,0.5195002364419224
156,剎雅,達瑞文,3,0.5,0.4836,0.529157667386609,0.4989384288747346,0.47314922378287044
157,劫,伊澤瑞爾,3,0.5297,0.615,0.548828125,0.5267326732673268,0.5462393220186175
158,劫,凱特琳,3,0.5577000000000001,0.5865,0.6179540709812108,0.5435435435435435,0.5892346509671993
159,劫,凱莎,3,0.5673,0.57,0.5818965517241379,0.5435643564356436,0.5912643785435965
160,劫,汎,3,0.5385,0.5202,0.5274261603375527,0.49503968253968256,0.5447611122668331
161,劫,法洛士,3,0.5185000000000001,0.5425,0.566079295154185,0.5104602510460251,0.5656464420630638
162,劫,路西恩,3,0.5357000000000001,0.5353,0.5424107142857143,0.5278330019880716,0.5673591670350179
163,卡莎碧雅,亞菲利歐,3,0.5177,0.575,0.553784860557769,0.5101626016260162,0.47495393686279325
164,卡莎碧雅,伊澤瑞爾,3,0.5154,0.5032,0.4619666048237477,0.48673469387755103,0.4344660194174757
165,卡莎碧雅,克黎思妲,3,0.5221,0.4924,0.516949152542373,0.48700000000000004,0.5213556050084457
166,卡莎碧雅,凱特琳,3,0.5317000000000001,0.58,0.5198412698412699,0.5125523012552301,0.4922848297213622
167,卡莎碧雅,凱莎,3,0.5525,0.5257999999999999,0.512720156555773,0.4959758551307846,0.49664028669553534
168,卡莎碧雅,吉茵珂絲,3,0.5225,0.5911,0.5113207547169811,0.4984984984984984,0.4947948717948718
169,卡莎碧雅,好運姐,3,0.563,0.5065,0.5009784735812134,0.48234106962663975,0.4825534568318221
170,卡莎碧雅,希維爾,3,0.5686,0.4894,0.4970059880239522,0.4715969989281886,0.484702051785622
171,卡莎碧雅,汎,3,0.49450000000000005,0.6018,0.5243128964059196,0.526100307062436,0.520616126159166
172,卡莎碧雅,法洛士,3,0.531,0.47729999999999995,0.46414342629482075,0.47417355371900827,0.43989251367150667
173,卡莎碧雅,燼,3,0.5776,0.5328,0.48141263940520446,0.4755244755244756,0.5049478753241256
174,卡莎碧雅,犽宿,3,0.451,0.3496,0.4616935483870968,0.4757751937984496,0.4868781725888325
175,卡莎碧雅,艾希,3,0.48350000000000004,0.5268,0.47749510763209396,0.49798792756539234,0.507428884298549
176,卡莎碧雅,路西恩,3,0.5157,0.48450000000000004,0.4980237154150197,0.5154639175257731,0.5019678344103785
177,吉茵珂絲,亞菲利歐,3,0.5144,0.5017,0.5509433962264151,0.5203252032520325,0.49366832646664816
178,吉茵珂絲,伊澤瑞爾,3,0.4966,0.4758,0.4666666666666667,0.5025278058645096,0.4552854956166798
179,吉茵珂絲,克黎思妲,3,0.5217,0.42950000000000005,0.5184466019417475,0.5117416829745597,0.5258745601324778
180,吉茵珂絲,凱特琳,3,0.5015999999999999,0.4799,0.5132075471698113,0.511482254697286,0.4908111695339221
181,吉茵珂絲,凱莎,3,0.5246000000000001,0.4572,0.4981549815498155,0.5094152626362735,0.5075892969516953
182,吉茵珂絲,剎雅,3,0.5507,0.4501,0.5266055045871559,0.5184815184815185,0.5093296825879728
183,吉茵珂絲,卡莎碧雅,3,0.47750000000000004,0.4089,0.48867924528301887,0.5015015015015015,0.5052051282051282
184,吉茵珂絲,圖奇,3,0.4575,0.43119999999999997,0.45381526104417663,0.490234375,0.4838643159088566
185,吉茵珂絲,好運姐,3,0.5072,0.4645,0.4850746268656717,0.4944834503510532,0.4931573928506997
186,吉茵珂絲,寇格魔,3,0.5307000000000001,0.4984,0.5290806754221388,0.49514563106796117,0.452171487425972
187,吉茵珂絲,崔絲塔娜,3,0.4951,0.4363,0.46168224299065425,0.5039138943248532,0.5080239909223537
188,吉茵珂絲,希格斯,3,0.49229999999999996,0.4286,0.4400749063670412,0.48586956521739133,0.4331545563637254
189,吉茵珂絲,希維爾,3,0.46020000000000005,0.47340000000000004,0.4450354609929078,0.4879518072289157,0.4915262941659819
190,吉茵珂絲,斯溫,3,0.40240000000000004,0.4035,0.38271604938271603,0.47586872586872586,0.4947785982268741
191,吉茵珂絲,星朵拉,3,0.5556,0.42219999999999996,0.5544933078393881,0.521875,0.49837192474674386
192,吉茵珂絲,汎,3,0.5085000000000001,0.46909999999999996,0.5138888888888888,0.5199203187250996,0.5226301009436588
193,吉茵珂絲,法洛士,3,0.5119,0.3997,0.4613899613899614,0.48205128205128206,0.446092442384447
194,吉茵珂絲,燼,3,0.5224,0.4301,0.46043165467625896,0.49802371541501983,0.5038454613267485
195,吉茵珂絲,犽宿,3,0.5105,0.4081,0.5129310344827587,0.5005181347150259,0.4982586555064532
196,吉茵珂絲,艾希,3,0.5015,0.4347,0.48169556840077077,0.495,0.5098298626729818
197,吉茵珂絲,路西恩,3,0.5166,0.419,0.4819047619047619,0.508080808080808,0.5097141694639405
198,吉茵珂絲,達瑞文,3,0.485,0.4587,0.5362035225048923,0.5230296827021494,0.4835282155566853
199,圖奇,亞菲利歐,3,0.4692,0.5382,0.5621181262729124,0.5414201183431953,0.5086928381726069
200,圖奇,伊澤瑞爾,3,0.4773,0.5629,0.5096153846153847,0.5198807157057654,0.47638660076880834
201,圖奇,克黎思妲,3,0.5299,0.5705,0.5831663326653307,0.5319148936170213,0.5516295109038807
202,圖奇,凱特琳,3,0.47409999999999997,0.5821999999999999,0.5374280230326295,0.525691699604743,0.51115613768483
203,圖奇,凱莎,3,0.5271,0.5613,0.5502958579881656,0.5313111545988258,0.5382085082357562
204,圖奇,吉茵珂絲,3,0.5425,0.5688,0.5461847389558233,0.509765625,0.5161356840911434
205,圖奇,好運姐,3,0.5269,0.5731,0.5399610136452242,0.5130522088353414,0.5113586662893308
206,圖奇,崔絲塔娜,3,0.5185000000000001,0.49369999999999997,0.5336048879837068,0.5151209677419355,0.5174051022165367
207,圖奇,希維爾,3,0.5179,0.5909,0.4932821497120921,0.5139289145052834,0.5190481664559145
208,圖奇,汎,3,0.5447,0.5811,0.5941422594142259,0.5452755905511811,0.5575093399750934
209,圖奇,法洛士,3,0.5,0.5228,0.5060483870967741,0.5079207920792079,0.48971361355834553
210,圖奇,燼,3,0.5182,0.5406,0.49315068493150693,0.5078431372549019,0.5188644372705093
211,圖奇,艾希,3,0.4902,0.5579999999999999,0.5316205533596837,0.5121713729308666,0.5444721743381274
212,圖奇,路西恩,3,0.4594,0.4704,0.49512670565302147,0.5252918287937743,0.5142304437190183
213,塔莉雅,伊澤瑞爾,3,0.3529,0.5479999999999999,0.4849624060150376,0.5125,0.48040792146242384
214,塔莉雅,凱莎,3,0.4643,0.616,0.5766423357664233,0.5489236790606654,0.5479728579419705
215,塔莉雅,法洛士,3,0.5882000000000001,0.6441,0.5445920303605314,0.5056818181818182,0.4895422128197858
216,好運姐,亞菲利歐,3,0.5254,0.5393,0.5694444444444444,0.5228426395939086,0.5001408054069276
217,好運姐,伊澤瑞爾,3,0.48090000000000005,0.5147999999999999,0.4721189591078067,0.500515995872033,0.4555228103265354
218,好運姐,克黎思妲,3,0.5102,0.5183,0.5491803278688524,0.5232323232323232,0.5356406324361482
219,好運姐,凱特琳,3,0.49950000000000006,0.5326,0.5328185328185328,0.5159235668789809,0.4966840360018948
220,好運姐,凱莎,3,0.5106,0.5212,0.5125240847784202,0.5126903553299492,0.513801756587202
221,好運姐,剎雅,3,0.5089,0.4815,0.4884169884169884,0.5005192107995846,0.49836310674606243
222,好運姐,卡莎碧雅,3,0.43700000000000006,0.4935,0.4990215264187867,0.5176589303733602,0.517446543168178
223,好運姐,吉茵珂絲,3,0.4928,0.5355,0.5149253731343284,0.5055165496489469,0.5068426071493003
224,好運姐,圖奇,3,0.4731,0.4269,0.4600389863547758,0.48694779116465864,0.48864133371066915
225,好運姐,寇格魔,3,0.5579999999999999,0.4932,0.5811088295687885,0.5118577075098815,0.4644628099173554
226,好運姐,崔絲塔娜,3,0.5,0.46490000000000004,0.4869215291750503,0.5146316851664985,0.5069714285714285
227,好運姐,希格斯,3,0.46270000000000006,0.5463,0.5009487666034156,0.512114537444934,0.441673071100864
228,好運姐,希維爾,3,0.4679,0.4976,0.4708029197080292,0.4989878542510121,0.4978112414638417
229,好運姐,斯溫,3,0.48810000000000003,0.4143,0.47701149425287354,0.5058479532163743,0.5183158185204774
230,好運姐,星朵拉,3,0.4462,0.4961,0.5030927835051546,0.491701244813278,0.48262537902165453
231,好運姐,汎,3,0.5089,0.5304,0.5302713987473904,0.5274949083503055,0.5350897584915407
232,好運姐,法洛士,3,0.49,0.4576,0.46680080482897385,0.4806282722513089,0.4559923148821269
233,好運姐,燼,3,0.5161,0.4744,0.4525547445255474,0.4862944162436548,0.5046098663770239
234,好運姐,犽宿,3,0.4936,0.45189999999999997,0.5343347639484979,0.5098241985522234,0.5026157056687917
235,好運姐,艾希,3,0.4669,0.4955,0.4840637450199204,0.5015105740181268,0.5232333668669621
236,好運姐,路西恩,3,0.5232,0.4606,0.5079365079365079,0.5117707267144319,0.5152230971128609
237,好運姐,達瑞文,3,0.5336,0.4978,0.5501022494887525,0.5061099796334012,0.48772374072143193
238,姍娜,伊澤瑞爾,3,0.47590000000000005,0.5,0.5212765957446808,0.5303482587064676,0.41408283718652544
239,姍娜,凱莎,3,0.49119999999999997,0.5301,0.5605786618444846,0.5377821393523061,0.48396962392763654
240,威寇茲,伊澤瑞爾,3,0.3704,0.4476,0.3796133567662566,0.49503968253968256,0.45415545257704837
241,寇格魔,亞菲利歐,3,0.5506000000000001,0.5271,0.5375,0.5234297108673979,0.5548188126445643
242,寇格魔,伊澤瑞爾,3,0.5106,0.5122,0.4545454545454546,0.5014925373134328,0.5087528027482361
243,寇格魔,克黎思妲,3,0.5321,0.5143,0.5195071868583163,0.5248780487804878,0.5806906272022551
244,寇格魔,凱特琳,3,0.47200000000000003,0.462,0.45148514851485144,0.5055387713997985,0.5303616256191058
245,寇格魔,凱莎,3,0.6004,0.5534,0.5239043824701195,0.5190615835777126,0.5746784922394679
246,寇格魔,吉茵珂絲,3,0.4693,0.5015999999999999,0.4709193245778611,0.5048543689320388,0.547828512574028
247,寇格魔,好運姐,3,0.44200000000000006,0.5068,0.4188911704312115,0.48814229249011865,0.5355371900826447
248,寇格魔,崔絲塔娜,3,0.5872999999999999,0.4635,0.5106382978723405,0.5373134328358209,0.593524882007121
249,寇格魔,希維爾,3,0.5,0.4717,0.44194756554307113,0.5039447731755424,0.5503040520199891
