,top_win_rate,top_lane_kill_rate,top_kda,top_kill_participate,top_damage,jg_win_rate,jg_kda,jg_kill_participate,jg_damage,mid_win_rate,mid_lane_kill_rate,mid_kda,mid_kill_participate,mid_damage,adc_win_rate,adc_lane_kill_rate,adc_kda,adc_kill_participate,adc_damage,sup_win_rate,sup_lane_kill_rate,sup_kda,sup_kill_participate,result
12,0.4753,0.6470999999999999,0.4565217391304348,0.5228604923798358,0.5336282967100873,0.5451,0.5509868421052632,0.4935064935064935,0.44792909493778765,0.4796,0.5132,0.521484375,0.49252136752136755,0.4870532848277338,0.5028,0.4473,0.4466911764705883,0.47952047952047955,0.4954211532655731,0.45670000000000005,0.5149,0.49027237354085595,0.5028702640642939,1.0
13,0.44780000000000003,0.26289999999999997,0.46035242290748896,0.5031847133757962,0.5257450439805698,0.517,0.4922779922779923,0.4907856450048497,0.5769136365230197,0.49460000000000004,0.3709,0.536231884057971,0.5086021505376344,0.45556357482392174,0.5196000000000001,0.5672,0.5203426124197003,0.5176125244618396,0.536288949429593,0.4765,0.40240000000000004,0.5601503759398496,0.512707182320442,1.0
14,0.5152,0.5637,0.5762273901808785,0.5180878552971576,0.5016504183618639,0.547,0.424187725631769,0.4800817160367722,0.601708612329716,0.523,0.6088,0.578021978021978,0.5126791620727673,0.46219670100771265,0.5096,0.6093,0.5950920245398773,0.5460317460317461,0.557125766412442,0.6042000000000001,0.49520000000000003,0.5828460038986354,0.5282522996057819,1.0
15,0.4698,0.4696,0.5287671232876713,0.5221799746514575,0.4855087201911832,0.4968,0.5546875000000001,0.5109628217349856,0.4433127506524922,0.5525,0.7945,0.5149253731343284,0.5019569471624267,0.552925353059852,0.4808,0.5029,0.4592445328031809,0.48929663608562696,0.4414430653551012,0.4954,0.37189999999999995,0.5200803212851405,0.4994675186368477,0.0
16,0.45,0.5748,0.46517412935323393,0.4919254658385093,0.5277097829973322,0.4675,0.47519083969465653,0.4962825278810409,0.472442143727162,0.49210000000000004,0.5046,0.5049701789264414,0.5021052631578947,0.536169694014385,0.49460000000000004,0.5286,0.5265306122448979,0.521875,0.5433583177180928,0.5062,0.4722,0.564935064935065,0.4949608062709966,0.0
17,0.474,0.47479999999999994,0.4728682170542636,0.470290771175727,0.515625,0.4675,0.47519083969465653,0.4962825278810409,0.472442143727162,0.46,0.457,0.41648106904231624,0.4748040313549832,0.469236471460341,0.5103,0.5062,0.5596868884540118,0.5110178384050367,0.5316776119402985,0.4825,0.3693,0.5039840637450199,0.5111358574610245,1.0
18,0.4733,0.4857,0.3880266075388027,0.45569620253164556,0.5208407871198569,0.5102,0.4990366088631985,0.4952741020793951,0.543635291516179,0.46,0.457,0.41648106904231624,0.4748040313549832,0.469236471460341,0.564,0.5452,0.506717850287908,0.49261603375527424,0.4449797464106805,0.5247999999999999,0.4972,0.5805785123966942,0.5234042553191489,1.0
19,0.5185000000000001,0.5766,0.5123152709359605,0.5099750623441397,0.49177906587894327,0.5614,0.5618860510805501,0.5209692451071761,0.5536296502717013,0.4754,0.42829999999999996,0.45982142857142855,0.4851157662624035,0.4883959642490549,0.528,0.4844,0.5143953934740884,0.4859913793103448,0.47813207875936575,0.5059,0.5513,0.4920071047957371,0.4769874476987448,1.0
20,0.48,0.6069,0.46630727762803237,0.4781582054309327,0.45054737126638733,0.5331,0.4904942965779468,0.4923224568138196,0.4717675814485938,0.5055,0.47759999999999997,0.5474613686534217,0.5231277533039648,0.5022452068617558,0.47759999999999997,0.4587,0.4352226720647773,0.47987616099071206,0.49852115160231186,0.4852,0.47759999999999997,0.4581749049429658,0.5081967213114753,0.0
21,0.494,0.4557,0.4561855670103093,0.4853503184713376,0.509386733416771,0.5162,0.5670731707317074,0.5080416272469253,0.4377493465401018,0.5054,0.6291,0.46376811594202905,0.49139784946236564,0.5444364251760783,0.5021,0.5278,0.4942748091603053,0.5052301255230126,0.4630854530421672,0.4815,0.5672999999999999,0.5835616438356164,0.46744930629669157,1.0
22,0.4632,0.3387,0.3742071881606765,0.4873949579831932,0.5762388818297332,0.4631,0.48084291187739464,0.4849951597289448,0.5288034908877562,0.5152,0.7323999999999999,0.5593561368209256,0.5205338809034907,0.5646142489882149,0.5103,0.5062,0.5596868884540118,0.5110178384050367,0.5316776119402985,0.5283,0.5322,0.5069860279441119,0.48775055679287305,1.0
23,0.52,0.3931,0.5336927223719676,0.5218417945690673,0.5494526287336127,0.4439,0.416260162601626,0.5013799448022079,0.5714110629953427,0.5161,0.5737,0.46280991735537197,0.5005279831045407,0.5318189700017341,0.5438000000000001,0.5147999999999999,0.5549450549450549,0.5080321285140562,0.4977392122526855,0.5175,0.6307,0.49601593625498014,0.4888641425389755,0.0
24,0.5253,0.5505,0.4936061381074168,0.4616368286445013,0.394570419325433,0.49710000000000004,0.5087378640776699,0.5163204747774481,0.5044661707863709,0.49210000000000004,0.5046,0.5049701789264414,0.5021052631578947,0.536169694014385,0.4897,0.4938,0.4403131115459883,0.4889821615949632,0.4683223880597015,0.5464,0.466,0.5559502664298401,0.5269058295964125,0.0
25,0.5,0.4131,0.4704433497536946,0.5154241645244215,0.5744398340248963,0.4892,0.5314091680814941,0.5299219427580225,0.4580443970292561,0.4979,0.5078,0.5101626016260162,0.5155080213903743,0.5020733883022325,0.49670000000000003,0.5481,0.5255623721881391,0.5155466399197594,0.46638306980228483,0.49350000000000005,0.5398,0.509765625,0.494949494949495,1.0
26,0.4214,0.5409,0.41860465116279066,0.5031367628607277,0.5358913680414694,0.4963,0.46058091286307057,0.4984924623115578,0.48776458119018673,0.5861999999999999,0.619,0.588785046728972,0.5210810810810811,0.4798884506193001,0.5028,0.5153,0.4890219560878244,0.5004955401387512,0.48623182731709863,0.4426,0.6026,0.5133214920071048,0.49507119386637455,1.0
27,0.5732,0.4658,0.47492625368731567,0.4820441988950276,0.574666740112372,0.49710000000000004,0.5087378640776699,0.5163204747774481,0.5044661707863709,0.5286,0.7696999999999999,0.4575569358178054,0.4967462039045554,0.5716273891259974,0.46,0.4921,0.4704724409448819,0.4855072463768116,0.47452668764144174,0.4732,0.49570000000000003,0.47933884297520657,0.5100446428571429,1.0
28,0.5185000000000001,0.5766,0.5123152709359605,0.5099750623441397,0.49177906587894327,0.5079,0.4707070707070707,0.4811416921508665,0.4417892614442536,0.4533,0.7445999999999999,0.50920245398773,0.4933875890132248,0.45322736789967805,0.47759999999999997,0.4587,0.4352226720647773,0.47987616099071206,0.49852115160231186,0.4913,0.49979999999999997,0.5434343434343435,0.5330396475770925,1.0
29,0.5464,0.39840000000000003,0.5198863636363636,0.47404371584699456,0.3674724769323637,0.5325,0.5248091603053435,0.5037174721189591,0.527557856272838,0.4387,0.39590000000000003,0.38971807628524047,0.4814814814814815,0.5824146981627296,0.5067,0.5954,0.5335968379446641,0.5296610169491525,0.5172968624296058,0.4717,0.4678,0.49301397205588826,0.512249443207127,1.0
30,0.543,0.30329999999999996,0.5675675675675677,0.5083655083655083,0.45165328048398873,0.5063000000000001,0.4948453608247423,0.4956437560503388,0.5246318607764391,0.5345000000000001,0.48340000000000005,0.6512096774193549,0.5547290116896919,0.5220293342500286,0.5067,0.5954,0.5335968379446641,0.5296610169491525,0.5172968624296058,0.4926,0.41759999999999997,0.5308151093439364,0.510482180293501,1.0
31,0.5153,0.5434,0.5363128491620112,0.5006711409395973,0.4984512683578104,0.5399,0.4537671232876712,0.4587073608617594,0.6180860722716542,0.4979,0.5078,0.5101626016260162,0.5155080213903743,0.5020733883022325,0.4673,0.45189999999999997,0.425311203319502,0.46366427840327534,0.51618222470654,0.5086999999999999,0.5002,0.45656565656565656,0.4669603524229075,0.0
32,0.5238,0.6092,0.5796703296703297,0.5290933694181326,0.43231295354074567,0.4549,0.44901315789473684,0.5064935064935064,0.5520709050622123,0.5079,0.4954,0.49502982107355864,0.4978947368421052,0.46383030598561503,0.49670000000000003,0.5481,0.5255623721881391,0.5155466399197594,0.46638306980228483,0.6042000000000001,0.49520000000000003,0.5828460038986354,0.5282522996057819,0.0
33,0.5325,0.3768,0.414027149321267,0.48134777376654636,0.5322852651136202,0.5561,0.5837398373983739,0.4986200551977921,0.4285889370046572,0.5288,0.5006,0.4210526315789474,0.48481675392670154,0.48582189284412586,0.48100000000000004,0.4456,0.40845070422535207,0.4771739130434782,0.5017107478411992,0.5395000000000001,0.5388000000000001,0.43255131964809385,0.4973432518597237,0.0
34,0.4239,0.5217,0.5,0.5059523809523809,0.5073455997717872,0.4675,0.47519083969465653,0.4962825278810409,0.472442143727162,0.5035000000000001,0.3971,0.48927875243664715,0.4979423868312758,0.47748289254669873,0.4253,0.2841,0.38427947598253276,0.4657980456026059,0.4669948595207659,0.5247999999999999,0.4972,0.5805785123966942,0.5234042553191489,1.0
35,0.457,0.6967,0.43243243243243246,0.49163449163449163,0.5483467195160112,0.5107,0.543859649122807,0.5070821529745042,0.44794542796816633,0.4773,0.4746,0.5516569200779727,0.497991967871486,0.506757333485077,0.5152,0.5144,0.46719681908548705,0.4859359844810864,0.4706855120022738,0.48310000000000003,0.47609999999999997,0.4765625,0.48148148148148145,0.0
36,0.5368,0.6613,0.6257928118393234,0.5126050420168067,0.42376111817026685,0.4439,0.416260162601626,0.5013799448022079,0.5714110629953427,0.4924,0.5521,0.5436241610738255,0.5090137857900319,0.5664468617635734,0.4783,0.504,0.5410526315789473,0.5254582484725051,0.5583175005277602,0.3958,0.5047999999999999,0.4171539961013645,0.47174770039421815,0.0
37,0.4832,0.5345,0.4582392776523702,0.5075493612078978,0.5384902939841393,0.5029,0.49126213592233003,0.4836795252225519,0.49553382921362915,0.49450000000000005,0.4346,0.5317919075144508,0.5093555093555093,0.5201934246427318,0.5021,0.5278,0.4942748091603053,0.5052301255230126,0.4630854530421672,0.5433,0.5125,0.5243243243243243,0.5044843049327354,1.0
38,0.5,0.4131,0.4704433497536946,0.5154241645244215,0.5744398340248963,0.5179,0.44485981308411215,0.4685714285714286,0.4574756385861731,0.4796,0.5132,0.521484375,0.49252136752136755,0.4870532848277338,0.4864,0.5297999999999999,0.5185185185185185,0.5072765072765073,0.4885646059962855,0.47520000000000007,0.5028,0.4194214876033058,0.47659574468085103,1.0
39,0.5195000000000001,0.6633,0.49876543209876545,0.4832298136645963,0.50432,0.483,0.5077220077220077,0.5092143549951503,0.42308636347698025,0.4839,0.4263,0.5371900826446281,0.4994720168954594,0.468181029998266,0.49600000000000005,0.48700000000000004,0.50187265917603,0.5077399380804953,0.5554577275753215,0.4926,0.41759999999999997,0.5308151093439364,0.510482180293501,1.0
40,0.4924,0.4667,0.49746192893401014,0.512040557667934,0.5269780029943568,0.4864,0.4369747899159664,0.49603174603174605,0.6294258552286848,0.5204,0.4868,0.478515625,0.5074786324786326,0.5129467151722662,0.47759999999999997,0.4587,0.4352226720647773,0.47987616099071206,0.49852115160231186,0.5021,0.3871,0.3975240715268226,0.511,0.0
41,0.4618,0.344,0.5475638051044084,0.5,0.4150933130202949,0.5255,0.5092592592592592,0.4981203007518797,0.5615665557946912,0.556,0.36869999999999997,0.44727272727272727,0.4848484848484849,0.46906507791017416,0.4883,0.4416,0.47619047619047616,0.47600000000000003,0.512044882070071,0.5635,0.49579999999999996,0.5643738977072311,0.49425287356321834,0.0
42,0.5249,0.8035,0.4832214765100671,0.5213903743315508,0.6129420315280318,0.5604,0.48098859315589354,0.5091083413231063,0.5209039878376798,0.4615,0.4,0.5717092337917485,0.5353748680042238,0.4911397389738974,0.5224,0.5413,0.5647773279352227,0.5201238390092879,0.5014788483976881,0.46049999999999996,0.4612,0.5674486803519061,0.5026567481402763,1.0
43,0.47409999999999997,0.4534,0.5013550135501355,0.5066844919786097,0.48092792958004765,0.4892,0.5314091680814941,0.5299219427580225,0.4580443970292561,0.4068,0.7813,0.4730538922155689,0.5283422459893048,0.6036542117059608,0.5747,0.7159,0.6157205240174672,0.5342019543973942,0.5330051404792341,0.49119999999999997,0.4929,0.485089463220676,0.5216494845360825,0.0
44,0.5115999999999999,0.6711,0.5700934579439252,0.5113230035756853,0.4614035087719298,0.4669,0.5095057034220533,0.5076775431861804,0.5282324185514062,0.48,0.3636,0.4755838641188959,0.4851889683350357,0.5009754194303551,0.49460000000000004,0.5286,0.5265306122448979,0.521875,0.5433583177180928,0.4675,0.4854,0.5833333333333334,0.5311111111111111,1.0
45,0.4882,0.47229999999999994,0.40798226164079826,0.4623115577889447,0.4812404934933243,0.4462,0.40909090909090906,0.4882186616399623,0.5396318166029872,0.4242,0.354,0.5357142857142857,0.5313807531380753,0.5270524678726365,0.4897,0.4938,0.4403131115459883,0.4889821615949632,0.4683223880597015,0.5455,0.5807,0.3908227848101266,0.48953140578265203,1.0
46,0.48360000000000003,0.5511,0.5358974358974359,0.5316946959896507,0.5168708546934283,0.49560000000000004,0.48126232741617353,0.5090047393364929,0.5495274166581363,0.4429,0.6239,0.5353535353535355,0.4934673366834171,0.5057552266854592,0.5259,0.4593,0.48960302457466914,0.5,0.49130411798911033,0.5182,0.4806,0.5431578947368422,0.4994775339602926,0.0
47,0.4747,0.48229999999999995,0.5187032418952618,0.5,0.4576392521820535,0.5451,0.5509868421052632,0.4935064935064935,0.44792909493778765,0.49450000000000005,0.5197999999999999,0.4346793349168646,0.4866023579849946,0.5197261663286004,0.5106,0.5151,0.4782608695652174,0.47551686615886835,0.47671986791414417,0.4658,0.6184000000000001,0.4165067178502879,0.44086021505376344,1.0
48,0.4632,0.3387,0.3742071881606765,0.4873949579831932,0.5762388818297332,0.4915,0.5175600739371534,0.4882533197139938,0.4691648563842626,0.5289,0.5197999999999999,0.5,0.5091434071222328,0.5185845891687523,0.506,0.5499,0.4728682170542635,0.5010060362173038,0.4455957280031354,0.4941,0.4487,0.5079928952042628,0.5230125523012552,0.0
49,0.5,0.4131,0.4704433497536946,0.5154241645244215,0.5744398340248963,0.5102,0.5229007633587787,0.504725897920605,0.43777152191290447,0.49210000000000004,0.5046,0.5049701789264414,0.5021052631578947,0.536169694014385,0.5224,0.5413,0.5647773279352227,0.5201238390092879,0.5014788483976881,0.47520000000000007,0.5028,0.4194214876033058,0.47659574468085103,1.0
50,0.4815,0.42340000000000005,0.48768472906403937,0.49002493765586036,0.5082209341210567,0.5102,0.4990366088631985,0.4952741020793951,0.543635291516179,0.45,0.5454,0.4966887417218544,0.489648033126294,0.5212447195205816,0.5103,0.5062,0.5596868884540118,0.5110178384050367,0.5316776119402985,0.47270000000000006,0.7105,0.4247619047619048,0.4624277456647399,0.0
51,0.48729999999999996,0.5114,0.4755784061696658,0.4875816993464052,0.4845323540866856,0.4675,0.47519083969465653,0.4962825278810409,0.472442143727162,0.5233,0.6128,0.4872665534804754,0.5129224652087475,0.5878995985878028,0.4928,0.4877,0.524904214559387,0.5063829787234043,0.5344711700033608,0.46,0.5872999999999999,0.4640883977900553,0.4698275862068965,1.0
52,0.5,0.5869,0.5295566502463055,0.48457583547557836,0.4255601659751037,0.5035000000000001,0.48225469728601256,0.48987463837994216,0.5063527321190582,0.5021,0.49219999999999997,0.48983739837398377,0.4844919786096256,0.4979266116977675,0.4951,0.5124,0.5287128712871287,0.5127388535031847,0.4975783015821763,0.5395000000000001,0.6651,0.6550802139037434,0.5251716247139587,1.0
53,0.4805,0.6112,0.4731182795698925,0.5215189873417722,0.53740853064745,0.4968,0.5546875000000001,0.5109628217349856,0.4433127506524922,0.5161,0.5737,0.46280991735537197,0.5005279831045407,0.5318189700017341,0.5067,0.5954,0.5335968379446641,0.5296610169491525,0.5172968624296058,0.49350000000000005,0.5398,0.509765625,0.494949494949495,0.0
54,0.5115999999999999,0.6711,0.5700934579439252,0.5113230035756853,0.4614035087719298,0.5029,0.49126213592233003,0.4836795252225519,0.49553382921362915,0.4458,0.537,0.5764705882352942,0.5172798216276477,0.4893543481266418,0.506,0.5499,0.4728682170542635,0.5010060362173038,0.4455957280031354,0.48200000000000004,0.6204999999999999,0.3971774193548387,0.47491638795986624,0.0
55,0.5306000000000001,0.5263,0.4976190476190477,0.48375,0.502365101611773,0.49710000000000004,0.5087378640776699,0.5163204747774481,0.5044661707863709,0.4951,0.375,0.4923076923076923,0.48484848484848486,0.4728657400010651,0.47759999999999997,0.4587,0.4352226720647773,0.47987616099071206,0.49852115160231186,0.5268,0.5043,0.5206611570247934,0.48995535714285715,0.0
56,0.48479999999999995,0.75,0.6082004555808657,0.514423076923077,0.4240794955523027,0.4769,0.48717948717948717,0.5033621517771374,0.500260261748959,0.5055,0.4802,0.5653206650831354,0.5133976420150054,0.4802738336713996,0.5345000000000001,0.5684,0.5543478260869565,0.521025641025641,0.4691111996811479,0.6042000000000001,0.49520000000000003,0.5828460038986354,0.5282522996057819,1.0
57,0.4747,0.4495,0.5063938618925831,0.5383631713554987,0.605429580674567,0.4747,0.47368421052631576,0.48686679174484054,0.4325759912271684,0.47140000000000004,0.2303,0.5424430641821947,0.5032537960954447,0.4283726108740026,0.441,0.4592,0.46950092421441775,0.48066875653082547,0.5219136835061894,0.5146000000000001,0.43170000000000003,0.5078125,0.4983202687569989,1.0
58,0.4828,0.6604000000000001,0.49872122762148335,0.4665809768637532,0.4188516771083095,0.5616,0.5320388349514563,0.48987108655616945,0.4833195163088534,0.3704,0.6111,0.4157549234135667,0.5038845726970034,0.5428079001304267,0.5747,0.7159,0.6157205240174672,0.5342019543973942,0.5330051404792341,0.46049999999999996,0.4612,0.5674486803519061,0.5026567481402763,1.0
59,0.5127,0.4886,0.5244215938303342,0.5124183006535948,0.5154676459133144,0.5784,0.549407114624506,0.5273833671399595,0.5685830391046566,0.49820000000000003,0.6858,0.5436507936507937,0.5327951564076691,0.5478370432591348,0.5103,0.5062,0.5596868884540118,0.5110178384050367,0.5316776119402985,0.46049999999999996,0.4612,0.5674486803519061,0.5026567481402763,0.0
60,0.51,0.4125,0.5807962529274006,0.5276705276705277,0.44749428708083117,0.5037,0.5394190871369294,0.5015075376884423,0.5122354188098133,0.5266,0.799,0.5189393939393939,0.504812834224599,0.5935179305965823,0.4979,0.4722,0.5057251908396946,0.49476987447698745,0.5369145469578328,0.5086999999999999,0.5002,0.45656565656565656,0.4669603524229075,0.0
61,0.47590000000000005,0.3262,0.4517647058823529,0.4608695652173913,0.4875244284870245,0.483,0.5077220077220077,0.5092143549951503,0.42308636347698025,0.556,0.36869999999999997,0.44727272727272727,0.4848484848484849,0.46906507791017416,0.4816,0.5803,0.5606361829025845,0.5165289256198348,0.47870002093364034,0.46049999999999996,0.4612,0.5674486803519061,0.5026567481402763,1.0
62,0.48840000000000006,0.3289,0.42990654205607476,0.4886769964243146,0.5385964912280702,0.49590000000000006,0.4749034749034749,0.500968992248062,0.5052557050269593,0.54,0.5429999999999999,0.5835189309576837,0.5251959686450168,0.530763528539659,0.5104,0.503,0.501039501039501,0.5015641293013555,0.5241844443801198,0.5086999999999999,0.5002,0.45656565656565656,0.4669603524229075,1.0
63,0.48729999999999996,0.5114,0.4755784061696658,0.4875816993464052,0.4845323540866856,0.5295000000000001,0.5699300699300699,0.5289403383793411,0.42442520856997373,0.5055,0.47759999999999997,0.5474613686534217,0.5231277533039648,0.5022452068617558,0.5317000000000001,0.578,0.5689655172413792,0.5314057826520439,0.5312268323235422,0.5062,0.4722,0.564935064935065,0.4949608062709966,0.0
64,0.5542,0.5615,0.49014084507042255,0.5013850415512465,0.546265360439436,0.4626,0.4612244897959183,0.49278152069297404,0.491121139307273,0.6966,0.49560000000000004,0.6,0.5253164556962026,0.49048887950821835,0.47759999999999997,0.4587,0.4352226720647773,0.47987616099071206,0.49852115160231186,0.4607,0.5564,0.3677298311444653,0.47987288135593215,0.0
65,0.52,0.6622,0.5472779369627506,0.5130434782608695,0.46021385550160526,0.47840000000000005,0.47410358565737054,0.4945705824284304,0.42991066879521755,0.5686,0.44,0.5153256704980843,0.5100806451612904,0.48266672792850746,0.4897,0.4938,0.4403131115459883,0.4889821615949632,0.4683223880597015,0.5455,0.5807,0.3908227848101266,0.48953140578265203,0.0
66,0.5125,0.5727,0.5691056910569106,0.5117801047120418,0.4402573050679723,0.5616,0.5320388349514563,0.48987108655616945,0.4833195163088534,0.4496,0.5625,0.503030303030303,0.5029585798816568,0.5674547983310153,0.4928,0.4877,0.524904214559387,0.5063829787234043,0.5344711700033608,0.48200000000000004,0.6204999999999999,0.3971774193548387,0.47491638795986624,1.0
67,0.48840000000000006,0.3289,0.42990654205607476,0.4886769964243146,0.5385964912280702,0.49710000000000004,0.5087378640776699,0.5163204747774481,0.5044661707863709,0.5686,0.44,0.5153256704980843,0.5100806451612904,0.48266672792850746,0.5054,0.5259,0.5337552742616033,0.48947368421052634,0.45635105119066066,0.49350000000000005,0.5398,0.509765625,0.494949494949495,0.0
68,0.5368,0.6613,0.6257928118393234,0.5126050420168067,0.42376111817026685,0.48979999999999996,0.5009633911368017,0.504725897920605,0.45636470848382105,0.4314,0.56,0.4846743295019157,0.4899193548387097,0.5173332720714926,0.4993,0.47979999999999995,0.508637236084453,0.4902763561924258,0.44837230984383497,0.54,0.4127,0.5359116022099448,0.5301724137931034,1.0
69,0.5172,0.5015999999999999,0.5518763796909493,0.5191326530612245,0.47572011919214213,0.5369,0.5191570881226054,0.5150048402710552,0.47119650911224376,0.4365,0.2753,0.4393305439330544,0.47157190635451507,0.4383060936765704,0.4765,0.429,0.5377969762419006,0.5212876427829699,0.5324774698180581,0.4833,0.47659999999999997,0.43873517786561267,0.5064794816414687,0.0
70,0.5529000000000001,0.6311,0.5511221945137157,0.5018270401948843,0.5196485782939527,0.49710000000000004,0.5087378640776699,0.5163204747774481,0.5044661707863709,0.5286,0.7696999999999999,0.4575569358178054,0.4967462039045554,0.5716273891259974,0.4562,0.4852,0.4450549450549451,0.4919678714859438,0.5022607877473145,0.43840000000000007,0.5654,0.4755838641188959,0.5127388535031847,0.0
71,0.49460000000000004,0.5193,0.5529100529100529,0.51625,0.49189068475560394,0.5102,0.5229007633587787,0.504725897920605,0.43777152191290447,0.5714,0.4717,0.6594594594594595,0.5108910891089109,0.4602795688339814,0.49460000000000004,0.5286,0.5265306122448979,0.521875,0.5433583177180928,0.4536,0.534,0.44404973357015987,0.4730941704035875,0.0
72,0.5376,0.489,0.335,0.4444444444444445,0.6215690321058993,0.4968,0.5546875000000001,0.5109628217349856,0.4433127506524922,0.4429,0.6239,0.5353535353535355,0.4934673366834171,0.5057552266854592,0.4673,0.45189999999999997,0.425311203319502,0.46366427840327534,0.51618222470654,0.5295000000000001,0.5487,0.5567226890756303,0.5307781649245065,0.0
73,0.5115999999999999,0.6711,0.5700934579439252,0.5113230035756853,0.4614035087719298,0.47450000000000003,0.4907407407407407,0.5018796992481203,0.43843344420530883,0.5233,0.2421,0.5305676855895197,0.4957081545064378,0.49796162793375864,0.506,0.5499,0.4728682170542635,0.5010060362173038,0.4455957280031354,0.5,0.6596,0.5,0.5339602925809822,1.0
